# path configuration vs. contribution (eye down, light right):
0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.000000  0.000000  1.345726  0.431629  0.660683  0.201158  0.130584  0.098939  0.123899  0.129910  0.133717  0.116549  0.095436  0.101732  0.113275  0.111326  0.142751  0.146815  0.127828  0.162931  0.173330  0.162780  0.223489  0.189722  0.218996  0.135977  0.317917  0.246978  0.227518  0.003063  0.135348  0.007505  0.000000  
0.670320  1.828555  0.380385  0.219639  0.114494  0.082803  0.046829  0.052401  0.028620  0.022964  0.018845  0.032193  0.020720  0.014966  0.019076  0.000446  0.022358  0.029379  0.008122  0.039158  0.017886  0.045329  0.000389  0.012967  0.000472  0.067363  0.000562  0.055942  0.000695  0.000878  0.023464  0.000000  0.000000  
1.124248  0.516133  0.208333  0.105927  0.064738  0.037768  0.026003  0.018902  0.021616  0.015011  0.006467  0.011569  0.004943  0.012979  0.012842  0.007373  0.031612  0.000959  0.015616  0.000339  0.017864  0.000397  0.000444  0.080658  0.009619  0.027430  0.045310  0.000641  0.003523  0.000725  0.000000  0.000000  0.000000  
0.367720  0.880938  0.156865  0.096696  0.051345  0.037272  0.024796  0.018344  0.011905  0.010312  0.006551  0.006847  0.006711  0.061431  0.000303  0.001438  0.001755  0.000288  0.009239  0.000546  0.000422  0.058276  0.000625  0.000505  0.000564  0.000735  0.000637  0.002605  0.000685  0.000000  0.000000  0.000000  0.000000  
0.941199  0.247254  0.112424  0.053324  0.035980  0.019637  0.015275  0.019530  0.008681  0.004080  0.008685  0.002943  0.002387  0.000776  0.000295  0.002192  0.000330  0.002861  0.000382  0.000397  0.003527  0.000500  0.000544  0.000575  0.000585  0.001119  0.000706  0.000741  0.000000  0.000000  0.000000  0.000000  0.000000  
0.332443  0.134520  0.057882  0.029523  0.018589  0.011067  0.015512  0.004155  0.002619  0.000995  0.000984  0.000248  0.000317  0.000331  0.001493  0.000297  0.000484  0.000371  0.009070  0.000455  0.000507  0.000651  0.000549  0.000649  0.000667  0.000697  0.000725  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.397379  0.099560  0.036381  0.020339  0.013243  0.007524  0.003298  0.002286  0.002220  0.003789  0.000283  0.000750  0.000330  0.003461  0.000345  0.000338  0.000438  0.000405  0.000690  0.000848  0.000515  0.000578  0.000623  0.000709  0.000753  0.000775  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.409470  0.088603  0.031386  0.013046  0.008962  0.003391  0.002762  0.003038  0.001224  0.000300  0.001034  0.000256  0.000283  0.000305  0.000328  0.000872  0.000408  0.000475  0.000481  0.000556  0.000572  0.000606  0.000662  0.000679  0.000752  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.217101  0.093121  0.023878  0.013753  0.011430  0.002459  0.004567  0.000943  0.000398  0.001982  0.000259  0.000262  0.000296  0.000335  0.000346  0.000416  0.000509  0.000474  0.000521  0.000588  0.000585  0.000671  0.000694  0.000769  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.276936  0.092289  0.025131  0.012957  0.009935  0.003041  0.001023  0.002946  0.000241  0.000247  0.000341  0.000313  0.000449  0.000360  0.000408  0.000459  0.000495  0.000538  0.000559  0.000621  0.000680  0.000685  0.000719  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.367802  0.081227  0.024233  0.015311  0.006926  0.026371  0.000705  0.001382  0.000232  0.000260  0.000293  0.000368  0.004875  0.000431  0.000455  0.000510  0.000521  0.000565  0.000575  0.000654  0.000715  0.000719  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.379730  0.088317  0.024720  0.011512  0.002382  0.001645  0.000398  0.000327  0.000279  0.000321  0.000325  0.000373  0.000408  0.000472  0.000483  0.000515  0.000565  0.000578  0.000685  0.000781  0.000714  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.403139  0.087677  0.029295  0.001819  0.008899  0.033162  0.000255  0.000298  0.000478  0.004004  0.000400  0.000417  0.000444  0.000498  0.000582  0.000562  0.000602  0.000676  0.000725  0.000719  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.576220  0.086773  0.020554  0.013835  0.000476  0.000264  0.008724  0.054576  0.000338  0.000384  0.000418  0.000444  0.000463  0.000535  0.000571  0.000617  0.000654  0.000694  0.000730  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.407349  0.099243  0.018731  0.017134  0.000283  0.000270  0.000310  0.000401  0.000358  0.000389  0.000450  0.000495  0.000532  0.000575  0.000606  0.000658  0.000704  0.000714  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.457889  0.107945  0.034631  0.003247  0.000280  0.000312  0.000343  0.000360  0.000765  0.001108  0.000524  0.000546  0.000529  0.000617  0.000676  0.000680  0.000746  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.565123  0.105381  0.027824  0.004257  0.007574  0.000369  0.000367  0.007560  0.000418  0.000505  0.000538  0.000602  0.000613  0.000654  0.000680  0.000741  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.485157  0.122984  0.040719  0.000294  0.000355  0.001689  0.306734  0.000444  0.000747  0.000546  0.000595  0.000645  0.000685  0.000719  0.000709  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.489848  0.116984  0.000267  0.016437  0.003403  0.003280  0.000524  0.000500  0.001049  0.000585  0.000646  0.000658  0.000709  0.000735  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.624070  0.148154  0.056215  0.024171  0.003626  0.000455  0.000493  0.000543  0.000592  0.000602  0.000633  0.000704  0.000730  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.598319  0.133707  0.010906  0.000396  0.000439  0.000463  0.000485  0.000541  0.000592  0.000662  0.000690  0.000719  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.774974  0.142512  0.000574  0.000450  0.001549  0.000541  0.000541  0.000588  0.001575  0.000714  0.000752  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.064401  0.170993  0.054090  0.000497  0.000730  0.000592  0.000578  0.000658  0.000726  0.000746  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.004451  0.194654  0.049372  0.000621  0.000621  0.000651  0.002070  0.000735  0.000807  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.822318  0.161625  0.000490  0.000565  0.212599  0.000680  0.010174  0.000740  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.928490  0.169707  0.001923  0.000702  0.000959  0.000752  0.000781  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.014185  0.254363  0.000592  0.000654  0.000704  0.000746  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.910430  0.254052  0.060569  0.000730  0.000756  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
